age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
51.33974971323149,Private,355856,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,99999.0,4000.0,99.0,Cambodia,>50K
28.61767350393552,Private,297380,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0.0,0.0,1.0,United-States,<=50K
78.21893923481281,Private,425622,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
31.54978084417266,Self-emp-not-inc,145628,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,4371.275988624736,0.0,24.645123120773707,United-States,<=50K
20.0,Private,115549,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,76449.19643757492,0.0,99.0,United-States,<=50K
50.51239805168869,Private,245482,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,44.12433786109893,?,<=50K
20.0,Self-emp-inc,142444,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,17260.583037607103,0.0,1.0,United-States,<=50K
89.15303541675338,Private,134026,11th,7,Never-married,Other-service,Other-relative,White,Male,99999.0,1481.7898205550584,99.0,United-States,<=50K
51.84212640434779,Private,177366,HS-grad,9,Separated,Other-service,Other-relative,White,Female,12561.38902633543,0.0,1.0,United-States,<=50K
59.036488550493814,Private,38245,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,36995.19333240345,0.0,79.6252016760929,United-States,<=50K
20.0,Self-emp-not-inc,215944,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2978.4320394181236,36.500905243880055,United-States,<=50K
56.06423863698835,Private,115784,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,99999.0,3575.8166505607815,1.0,United-States,<=50K
62.65226482827576,Private,170165,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0.0,4000.0,54.714564017012286,United-States,<=50K
54.194732523313775,Private,355320,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,749.8422833055233,1.0,United-States,>50K
53.89952417084598,Private,116163,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.87395062806295,United-States,<=50K
20.0,Private,405644,1st-4th,2,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0.0,0.0,1.0,Mexico,<=50K
20.0,Local-gov,223433,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
20.0,Private,41624,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,99.0,Mexico,<=50K
90.0,Private,151089,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,629.8359862769216,99.0,United-States,>50K
23.315893624295096,State-gov,285747,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,4000.0,79.19769109357036,United-States,>50K
44.10341923013146,State-gov,108542,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,12961.6620430832,4000.0,64.49085280144027,United-States,<=50K
90.0,Self-emp-not-inc,212318,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,99999.0,0.0,99.0,United-States,<=50K
37.76181849617505,Private,173090,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0.0,913.8353071569654,99.0,United-States,<=50K
23.685581700329298,Private,26781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Private,31782,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
41.97882492756355,Private,189241,11th,7,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,4000.0,99.0,United-States,<=50K
22.771937994169694,Private,164229,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0.0,351.21486528672887,1.0,United-States,<=50K
50.6976707398715,Private,240467,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0.0,1408.920942589161,10.040410833788016,United-States,<=50K
68.30534358677599,Private,263614,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,2567.1503097549094,1.0,United-States,>50K
89.8237440909802,Private,74500,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,101.99683596499874,10.63937000376228,United-States,>50K
66.03826739439718,Federal-gov,263502,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Federal-gov,47707,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0.0,1583.8656279699949,35.99389281789827,United-States,<=50K
20.0,Private,231638,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,3590.438594708904,66.74774850898358,United-States,<=50K
54.00006402185395,?,389479,Masters,14,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
90.0,Private,111128,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,29.56515223503709,United-States,<=50K
20.0,Private,152307,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
64.68318350693414,?,280134,HS-grad,9,Never-married,?,Own-child,White,Male,4246.959642177211,0.0,99.0,United-States,<=50K
20.0,Private,609789,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,4000.0,99.0,?,<=50K
90.0,Private,184466,11th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,73275.33080949317,1196.4848628987859,1.0,United-States,<=50K
65.06266914974853,Private,216411,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Female,0.0,3510.0211026317443,1.0,Dominican-Republic,<=50K
90.0,Self-emp-not-inc,324173,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,88114.63800629987,0.0,99.0,United-States,<=50K
56.460759908049376,Local-gov,300681,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,95.3081917755452,United-States,>50K
74.27968641033524,Local-gov,598995,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,23920.736289984285,0.0,1.0,United-States,<=50K
20.0,Federal-gov,140711,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,1488.093119552031,31.512817207098664,United-States,>50K
20.0,Local-gov,262241,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.0,0.0,99.0,United-States,<=50K
20.0,Private,308136,HS-grad,9,Never-married,Other-service,Own-child,White,Male,74376.18392306803,4000.0,1.0,United-States,<=50K
72.79006225948447,Private,148590,10th,6,Widowed,Craft-repair,Unmarried,Black,Female,99999.0,0.0,62.617296251900555,United-States,<=50K
31.075305764250867,Private,195635,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,18545.508470404617,4000.0,1.0,United-States,<=50K
20.0,Private,228406,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0.0,4000.0,1.0,United-States,<=50K
20.0,Private,136398,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2284.792559021311,99.0,Thailand,>50K
90.0,?,305466,Some-college,10,Never-married,?,Own-child,White,Male,0.0,0.0,51.27885087423937,United-States,<=50K
26.909621209952594,Self-emp-inc,175070,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,27227.70515379891,1748.736111578629,99.0,United-States,>50K
43.51344732879989,Self-emp-not-inc,34007,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
57.03151599498493,Private,121195,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Other,Male,99999.0,4000.0,99.0,United-States,<=50K
20.0,Federal-gov,216853,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,81280,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,99999.0,0.0,1.0,Yugoslavia,>50K
20.0,Private,212936,Some-college,10,Never-married,Other-service,Own-child,White,Male,18981.28217881329,327.22713803567933,1.0,United-States,<=50K
20.0,?,213055,Some-college,10,Never-married,?,Unmarried,Other,Female,0.0,3711.6095566924973,99.0,United-States,<=50K
88.5625381144665,Local-gov,220430,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,99.0,United-States,>50K
20.0,Federal-gov,73514,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,99999.0,573.097191615483,62.218383710283746,United-States,<=50K
42.5021402103515,Private,307371,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Local-gov,380614,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,79225.49823021737,4000.0,1.0,Germany,>50K
42.29397448069331,Private,119992,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
20.0,Private,192002,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,755.1577729536966,0.0,58.365457032916254,Canada,>50K
58.33260851981119,Private,327518,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1824.8650951650648,99.0,United-States,<=50K
20.0,Private,220323,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,61666.37123052081,3328.590141729328,1.0,United-States,<=50K
69.89410417292221,Private,421633,Some-college,10,Divorced,Protective-serv,Unmarried,Black,Female,0.0,3246.8744127231794,32.4361095956452,United-States,<=50K
90.0,Private,154210,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,99999.0,943.3966643846219,1.0,China,<=50K
20.0,Self-emp-not-inc,35034,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,67314.99129355396,1847.3806894498098,99.0,United-States,<=50K
87.11868001946193,?,378239,Masters,14,Married-civ-spouse,?,Husband,White,Male,0.0,1364.2406607556404,1.0,United-States,>50K
43.6721151887181,State-gov,270218,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,75230.25833398427,0.0,99.0,United-States,<=50K
20.0,Private,254933,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,4000.0,1.0,United-States,<=50K
20.0,Private,61751,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,95617.45377474888,3702.5345325450803,1.0,United-States,<=50K
20.0,Private,137876,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,4996.155650275912,4000.0,99.0,United-States,<=50K
77.25437789793189,Private,336007,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
72.87036913956324,Private,222539,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,51467.697634653814,4000.0,8.581920873669699,United-States,>50K
76.80109478152211,Private,233856,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,99999.0,0.0,41.55764519921999,United-States,<=50K
20.0,Private,198616,12th,8,Never-married,Craft-repair,Own-child,White,Male,93840.41626640268,0.0,97.17072826066035,United-States,<=50K
56.60528489866251,Private,202027,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,4000.0,92.11399595365513,United-States,>50K
20.0,Private,203182,Some-college,10,Separated,Sales,Unmarried,White,Female,42617.87509575652,0.0,99.0,United-States,<=50K
20.97440416761338,Private,221317,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1138.7074046565322,1.0,Mexico,<=50K
35.647991137779265,Private,186934,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,28.060469833058686,United-States,<=50K
90.0,?,351402,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,44122.27328997106,0.0,99.0,United-States,<=50K
40.552129834552396,Local-gov,179580,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,500.1440785650393,1.0,United-States,<=50K
20.0,Private,26803,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,71.264452884206,United-States,>50K
20.0,Private,344624,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,75533.24943949329,1320.4876603864086,40.20502936509027,United-States,>50K
82.95512141183355,State-gov,59969,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,18286.82425368132,0.0,99.0,United-States,<=50K
20.0,Private,162930,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,27410.732116743715,0.0,45.76931275813278,Italy,<=50K
90.0,Self-emp-not-inc,192654,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,99999.0,0.0,51.441652473643146,United-States,<=50K
90.0,Private,117681,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,99999.0,0.0,1.0,United-States,<=50K
90.0,Self-emp-not-inc,179285,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,268.6165442929402,1.0,United-States,<=50K
26.180526693833016,Private,217161,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,31.81894306309035,United-States,<=50K
73.27805995063397,Self-emp-inc,116517,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,12378.123831158644,0.0,5.473143001520825,United-States,<=50K
20.0,Private,170336,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,Female,91173.25452230887,0.0,83.67113173050816,United-States,<=50K
40.414378410194445,Local-gov,256529,HS-grad,9,Separated,Other-service,Own-child,White,Female,67655.2115617778,4000.0,2.0568885495793694,United-States,<=50K
20.0,Local-gov,227886,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,6212.754067125003,1883.3812933749982,1.0,United-States,<=50K
20.0,Private,141706,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
90.0,Private,361888,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,99999.0,2120.5621224258834,20.057774284906486,United-States,<=50K
20.0,Private,185407,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1727.3295715932577,99.0,United-States,>50K
20.0,Self-emp-not-inc,176101,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,74706.46441011487,0.0,99.0,United-States,>50K
20.0,Private,216730,11th,7,Never-married,Other-service,Own-child,White,Male,99999.0,0.0,1.0,United-States,<=50K
90.0,?,155755,HS-grad,9,Divorced,?,Not-in-family,White,Female,77813.5444827448,0.0,5.028714112858243,United-States,<=50K
90.0,Private,609789,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,99999.0,0.0,1.0,Mexico,<=50K
90.0,Private,136017,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,36773.56208511408,0.0,99.0,United-States,<=50K
90.0,Private,58880,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,2194.9662710205484,1.0,United-States,>50K
20.0,Private,285787,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,99999.0,0.0,7.527589828934055,United-States,>50K
20.0,Private,173243,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,99999.0,0.0,59.72735217301734,United-States,>50K
82.93350741894214,Private,160916,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,92.86844871935989,United-States,<=50K
90.0,Private,227397,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,19250.720658805378,4000.0,43.281663582160085,United-States,>50K
20.0,Self-emp-not-inc,111066,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,3057.251866676171,90.0756451864102,United-States,>50K
20.0,Private,189924,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,2229.9095054373342,1.0,United-States,<=50K
20.0,Private,31740,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1261.146630688462,1.0,United-States,<=50K
20.0,Self-emp-not-inc,120837,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,43498.296008870886,0.0,1.0,United-States,<=50K
20.0,Private,172304,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2957.686064758324,0.0,1.0,United-States,>50K
88.42471105463302,?,166253,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,2865.509297071437,4000.0,99.0,United-States,<=50K
23.54334867476608,Private,86492,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,4000.0,59.02744157914074,United-States,>50K
20.0,Private,206667,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,51191.29987098994,0.0,1.0,United-States,>50K
25.381539151758204,Self-emp-not-inc,153546,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,58.397065811679724,United-States,<=50K
20.0,?,189041,HS-grad,9,Never-married,?,Other-relative,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Self-emp-not-inc,115932,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,99999.0,0.0,1.0,United-States,>50K
90.0,Local-gov,151626,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,44271.92782420873,0.0,1.0,United-States,<=50K
20.0,Self-emp-not-inc,37302,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,97.36430007396389,United-States,<=50K
66.59210305354063,Private,109001,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
20.0,Private,195488,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,56296.849017512715,4000.0,99.0,United-States,<=50K
49.04074392506934,Local-gov,216116,Masters,14,Separated,Prof-specialty,Unmarried,Black,Female,48342.14229580609,4000.0,1.0,United-States,<=50K
48.53361163202955,Private,118497,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,11349.38675174343,0.0,99.0,United-States,<=50K
48.96899140466948,Self-emp-not-inc,101233,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,8691.636680095826,2788.4801504759293,1.0,United-States,<=50K
20.0,Private,349703,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,84464.13796313896,4000.0,31.417918275766226,United-States,<=50K
90.0,Private,226883,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,25.049953160547474,Germany,<=50K
20.0,Private,214635,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,99999.0,4000.0,8.513383700449083,United-States,<=50K
90.0,Private,169672,11th,7,Married-civ-spouse,Sales,Husband,White,Male,66826.35885552182,1559.0234320383584,4.334325380654519,United-States,<=50K
20.0,Private,71458,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,86.60286628564782,United-States,<=50K
39.990587548816336,State-gov,142621,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,55163.57193233318,4000.0,99.0,United-States,<=50K
33.844958670947854,Private,125279,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65486.260411095456,0.0,1.0,United-States,<=50K
20.0,Private,197303,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,32235.14926838027,0.0,99.0,United-States,<=50K
21.38291154520163,Local-gov,148995,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,99999.0,4000.0,1.0,United-States,>50K
20.0,Private,69251,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,2282.172296425627,0.0,99.0,Philippines,<=50K
72.2150494656982,Private,160123,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,99999.0,0.0,43.81157613944636,United-States,<=50K
20.0,Private,137310,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,2002.9787032630893,1408.4110250367903,56.87334231984394,?,<=50K
47.53783907406035,Private,323229,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
90.0,Private,138626,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,33.57159559075101,United-States,<=50K
90.0,Private,102359,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,99999.0,0.0,32.4016210871475,United-States,<=50K
38.89475095501713,Private,151888,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,3126.8355763416007,1.0,Ireland,<=50K
90.0,Private,404661,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,99999.0,0.0,99.0,United-States,<=50K
49.29415094890254,Private,99146,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,12361.065482840042,774.6950284479849,31.533560345591532,?,>50K
20.0,Self-emp-not-inc,185325,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
83.97609559037423,Self-emp-not-inc,230268,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,5608.735990039206,2568.40440994206,26.16977257400512,United-States,<=50K
20.0,Self-emp-inc,38819,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
44.376228204392255,Private,380614,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,4000.0,1.0,United-States,>50K
90.0,Private,319637,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,99.0,United-States,<=50K
90.0,Private,149040,12th,8,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,99.0,United-States,<=50K
20.0,Private,320984,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
90.0,?,117201,Some-college,10,Never-married,?,Own-child,White,Male,0.0,0.0,31.424434530911135,United-States,<=50K
79.34892509752774,Private,81965,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0.0,3648.542989345856,1.0,United-States,<=50K
20.0,Local-gov,182302,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,98.6069910028803,United-States,<=50K
90.0,Private,53434,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,4000.0,41.05644648888595,United-States,>50K
58.32222030284518,Private,216214,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,265.51673677325755,44.619731459127166,United-States,<=50K
43.531575723269704,Self-emp-inc,24127,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,35841.99314052513,0.0,1.0,United-States,>50K
20.0,Federal-gov,115066,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,4000.0,99.0,United-States,<=50K
90.0,Private,120277,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,99999.0,0.0,47.29454239160654,United-States,<=50K
90.0,Self-emp-not-inc,134286,Some-college,10,Separated,Sales,Not-in-family,White,Male,6733.914926556835,0.0,99.0,United-States,<=50K
41.06479968754479,Private,26716,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,?,174533,11th,7,Separated,?,Unmarried,White,Male,99999.0,0.0,50.07188668246956,United-States,<=50K
90.0,Self-emp-inc,175958,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,510.53239956619115,1.0,?,<=50K
58.663891879085284,Private,218948,9th,5,Separated,Other-service,Unmarried,Black,Female,93117.9355912441,0.0,99.0,?,<=50K
47.67035420321737,Private,117746,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,81543.85045741548,4000.0,52.481379094823694,United-States,>50K
20.0,Private,206199,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,51105.42992008182,0.0,99.0,United-States,<=50K
90.0,Self-emp-inc,89922,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,4000.0,40.763881329619636,United-States,>50K
20.238614842569532,Private,69867,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
33.12112431604929,Private,109020,Bachelors,13,Never-married,Prof-specialty,Unmarried,Other,Male,0.0,241.73787791074835,1.0,United-States,<=50K
90.0,?,158847,Assoc-voc,11,Married-spouse-absent,?,Not-in-family,White,Female,40425.98350729681,0.0,1.0,United-States,<=50K
20.0,Private,130302,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999.0,0.0,1.0,United-States,<=50K
63.480664687598264,Private,156728,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,21.225209483065882,United-States,<=50K
31.144671783174402,Private,424719,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2178.016766768252,45.35311654492734,United-States,<=50K
20.0,Federal-gov,217647,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,99999.0,4000.0,1.0,United-States,<=50K
20.0,Private,33087,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0.0,4000.0,94.7608269948282,United-States,<=50K
20.0,Federal-gov,241895,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,99999.0,2729.294520831192,99.0,United-States,<=50K
85.51364018469853,Private,38455,10th,6,Never-married,Other-service,Not-in-family,White,Male,99999.0,0.0,83.0962721963183,United-States,<=50K
90.0,Local-gov,81054,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,84814.58844897628,4000.0,1.0,United-States,<=50K
48.47027124464339,Private,163215,12th,8,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,841.2023980665338,1.0,United-States,<=50K
20.0,Private,156728,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,99999.0,3969.353216274873,41.565931055616,United-States,<=50K
20.0,Self-emp-not-inc,127930,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,51442.36628763035,14.60950343417106,36.20845359967611,United-States,<=50K
20.0,Federal-gov,227310,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,95.54009783822835,United-States,<=50K
71.15437993563887,Private,96844,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,99999.0,1021.5109533143227,1.0,United-States,<=50K
20.0,Private,245199,Some-college,10,Never-married,Other-service,Own-child,White,Male,93068.89432095447,3057.3014597304864,99.0,United-States,<=50K
50.99939358555275,Private,46385,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,97104.69400647205,4000.0,99.0,United-States,<=50K
20.0,Private,186385,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,84.90595227654738,United-States,<=50K
39.33477948833373,Private,252714,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4084.6096737912267,1044.6884240461377,2.5172445256557197,United-States,<=50K
90.0,Private,154897,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
90.0,Private,320744,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,145.30065498574285,56.71849847080128,United-States,>50K
90.0,Private,138852,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,614.6786514641901,1.0,United-States,>50K
30.937791073991782,Private,102092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,4000.0,1.0,United-States,<=50K
20.0,?,32533,Some-college,10,Never-married,?,Not-in-family,White,Male,22404.160944589894,3542.8403696027344,1.0,United-States,<=50K
86.06862092769522,Private,278151,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
47.117491311190626,Private,338290,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,46463.92913903462,3433.6164906923896,13.462227312674639,United-States,<=50K
